,0
3650,0.9982
3651,0.9989
3652,0.99855
3653,0.999325
3654,0.999075
3655,0.99925
3656,0.99915
3657,0.999475
3658,0.99925
3659,0.99965
3660,0.999525
3661,0.999675
3662,0.99965
3663,0.999775
3664,0.9997
3665,0.999725
3666,0.999625
3667,0.99985
3668,0.999875
3669,0.999775
3670,0.999925
3671,0.9998
3672,0.9998
3673,0.9999
3674,0.99995
3675,0.99995
3676,0.999975
3677,0.99995
3678,0.999925
3679,0.99995
3680,1.0
3681,0.999975
3682,0.99995
3683,0.999975
3684,0.99995
3685,0.99995
3686,0.99995
3687,1.0
3688,0.999975
3689,0.999975
3690,1.0
3691,1.0
3692,0.999975
3693,1.0
3694,1.0
3695,1.0
3696,0.999975
3697,0.999975
3698,1.0
3699,1.0
3700,0.013675
3701,0.02065
3702,0.030675
3703,0.057925
3704,0.1415
3705,0.324075
3706,0.5518
3707,0.7209
3708,0.816075
3709,0.857825
3710,0.8773
3711,0.89105
3712,0.902025
3713,0.91
3714,0.9164
3715,0.9268
3716,0.931475
3717,0.9378
3718,0.944025
3719,0.948525
3720,0.954575
3721,0.9591
3722,0.963575
3723,0.966075
3724,0.9705
3725,0.973375
3726,0.975725
3727,0.9779
3728,0.98075
3729,0.982075
3730,0.9839
3731,0.98655
3732,0.9883
3733,0.98965
3734,0.990375
3735,0.9906
3736,0.9921
3737,0.9932
3738,0.993775
3739,0.994
3740,0.99495
3741,0.996075
3742,0.995775
3743,0.996625
3744,0.9966
3745,0.997025
3746,0.9978
3747,0.99805
3748,0.99785
3749,0.99815
3750,0.9983
3751,0.998925
3752,0.99875
3753,0.999075
3754,0.99935
3755,0.999325
3756,0.9991
3757,0.999425
3758,0.9995
3759,0.99935
3760,0.99955
3761,0.99945
3762,0.999725
3763,0.99965
3764,0.999675
3765,0.99975
3766,0.99985
3767,0.99985
3768,0.999775
3769,0.99985
3770,0.9999
3771,0.999875
3772,0.99985
3773,0.99995
3774,0.999975
3775,0.999975
3776,0.9999
3777,0.99995
3778,0.999875
3779,0.999925
3780,0.99995
3781,0.999975
3782,0.999975
3783,0.999975
3784,1.0
3785,0.99995
3786,1.0
3787,0.999975
3788,1.0
3789,1.0
3790,1.0
3791,1.0
3792,1.0
3793,1.0
3794,0.999975
3795,1.0
3796,1.0
3797,1.0
3798,1.0
3799,0.999975
3800,0.014525
3801,0.02255
3802,0.0321
3803,0.063625
3804,0.163175
3805,0.36245
3806,0.583775
3807,0.74455
3808,0.826525
3809,0.86515
3810,0.88155
3811,0.892875
3812,0.903425
3813,0.9117
3814,0.920825
3815,0.927025
3816,0.933875
3817,0.939125
3818,0.947425
3819,0.95115
3820,0.956275
3821,0.960075
3822,0.963925
3823,0.968075
3824,0.972425
3825,0.97505
3826,0.976575
3827,0.9795
3828,0.9815
3829,0.9832
3830,0.9847
3831,0.986675
3832,0.987425
3833,0.9891
3834,0.990425
3835,0.992325
3836,0.992675
3837,0.99275
3838,0.9942
3839,0.9944
3840,0.9955
3841,0.99625
3842,0.996375
3843,0.99705
3844,0.9966
3845,0.9977
3846,0.99795
3847,0.99815
3848,0.997775
3849,0.998175
3850,0.998325
3851,0.998325
3852,0.9991
3853,0.99885
3854,0.999175
3855,0.999125
3856,0.999325
3857,0.9994
3858,0.99945
3859,0.9995
3860,0.99945
3861,0.999775
3862,0.999825
3863,0.999725
3864,0.99955
3865,0.99975
3866,0.99975
3867,0.99985
3868,0.99985
3869,0.9999
3870,0.999875
3871,0.99985
3872,0.999925
3873,0.99985
3874,0.99985
3875,0.999925
3876,0.99995
3877,0.999925
3878,0.99995
3879,0.99995
3880,0.99995
3881,0.999975
3882,1.0
3883,0.999975
3884,0.99995
3885,0.999975
3886,1.0
3887,0.999925
3888,1.0
3889,1.0
3890,1.0
3891,1.0
3892,1.0
3893,1.0
3894,1.0
3895,1.0
3896,0.999975
3897,1.0
3898,1.0
3899,1.0
3900,0.0146
3901,0.02395
3902,0.0353
3903,0.072075
3904,0.185725
3905,0.3966
3906,0.6159
3907,0.767725
3908,0.83695
3909,0.869925
3910,0.886625
3911,0.89555
3912,0.90335
3913,0.914025
3914,0.921775
3915,0.928875
3916,0.934425
3917,0.94115
3918,0.946525
3919,0.9512
3920,0.9573
3921,0.962375
3922,0.96545
3923,0.96905
3924,0.97325
3925,0.975875
3926,0.977375
3927,0.979775
3928,0.981925
3929,0.984075
3930,0.98595
3931,0.98825
3932,0.989025
3933,0.989475
3934,0.990425
3935,0.992375
3936,0.993325
3937,0.994
3938,0.99395
3939,0.995625
3940,0.9955
3941,0.996375
3942,0.996825
3943,0.99665
3944,0.997425
3945,0.997775
3946,0.9981
3947,0.99765
3948,0.99835
3949,0.998575
3950,0.998525
3951,0.998875
3952,0.99915
3953,0.9992
3954,0.99935
3955,0.999275
3956,0.9994
3957,0.99955
3958,0.99945
3959,0.9997
3960,0.9996
3961,0.999525
3962,0.9997
3963,0.9997
3964,0.999875
3965,0.999825
3966,0.999875
3967,0.99955
3968,0.999875
3969,0.999925
3970,0.999975
3971,0.999925
3972,0.99985
3973,0.99995
3974,0.9999
3975,0.999875
3976,0.99995
3977,0.9999
3978,0.999975
3979,1.0
3980,0.999925
3981,0.999925
3982,0.999975
3983,0.999975
3984,0.999975
3985,1.0
3986,0.999975
3987,0.999975
3988,0.999975
3989,1.0
3990,0.999975
3991,1.0
3992,1.0
3993,1.0
3994,0.999975
3995,1.0
3996,1.0
3997,1.0
3998,1.0
3999,1.0
4000,0.016175
4001,0.024075
4002,0.036925
4003,0.084075
4004,0.2114
4005,0.432675
4006,0.64675
4007,0.7844
4008,0.84535
4009,0.874325
4010,0.890675
4011,0.89825
4012,0.907925
4013,0.916275
4014,0.9225
4015,0.93295
4016,0.937125
4017,0.9441
4018,0.94785
4019,0.9546
4020,0.957
4021,0.962475
4022,0.965425
4023,0.97025
4024,0.972925
4025,0.9761
4026,0.97915
4027,0.9814
4028,0.983175
4029,0.98545
4030,0.9862
4031,0.98825
4032,0.99
4033,0.990575
4034,0.992475
4035,0.99185
4036,0.993325
4037,0.994
4038,0.994925
4039,0.995175
4040,0.995
4041,0.996625
4042,0.99705
4043,0.99695
4044,0.99755
4045,0.9977
4046,0.998125
4047,0.9983
4048,0.998475
4049,0.99875
4050,0.998625
4051,0.999
4052,0.999025
4053,0.999275
4054,0.999225
4055,0.998975
4056,0.9993
4057,0.9996
4058,0.99935
4059,0.999625
4060,0.99975
4061,0.99965
4062,0.999425
4063,0.99975
4064,0.999875
4065,0.99975
4066,0.999875
4067,0.9998
4068,0.999975
4069,0.999875
4070,0.999875
4071,0.9999
4072,0.999925
4073,0.9999
4074,0.999925
4075,0.9999
4076,0.999975
4077,0.99995
4078,0.999925
4079,0.999975
4080,1.0
4081,0.999925
4082,1.0
4083,1.0
4084,0.99995
4085,1.0
4086,0.999975
4087,1.0
4088,1.0
4089,1.0
4090,1.0
4091,1.0
4092,1.0
4093,1.0
4094,0.999975
4095,1.0
4096,1.0
4097,1.0
4098,1.0
4099,0.999975
4100,0.0186
4101,0.0266
4102,0.042375
4103,0.09075
4104,0.241525
4105,0.471
4106,0.6781
4107,0.79865
4108,0.853175
4109,0.879125
4110,0.89005
4111,0.9019
4112,0.91105
4113,0.91985
4114,0.92905
4115,0.93495
4116,0.939175
4117,0.945275
4118,0.95185
4119,0.956175
4120,0.96105
4121,0.96575
4122,0.9682
4123,0.9715
4124,0.9753
4125,0.9766
4126,0.9804
4127,0.982
4128,0.98415
4129,0.985375
4130,0.987375
4131,0.989
4132,0.98985
4133,0.991425
4134,0.9916
4135,0.99305
4136,0.993625
4137,0.9948
4138,0.99515
4139,0.995225
4140,0.9962
4141,0.9966
4142,0.99715
4143,0.99745
4144,0.99765
4145,0.9978
4146,0.99795
4147,0.99815
4148,0.998575
4149,0.99855
4150,0.998825
4151,0.99885
4152,0.99905
4153,0.999125
4154,0.999325
4155,0.9993
4156,0.999525
4157,0.99955
4158,0.99965
4159,0.999725
4160,0.999725
4161,0.99995
4162,0.999725
4163,0.999675
4164,0.999575
4165,0.9998
4166,0.999825
4167,0.9998
4168,0.99985
4169,0.999825
4170,0.99995
4171,0.999975
4172,0.99995
4173,0.99995
4174,0.99995
4175,0.99995
4176,0.999925
4177,0.999925
4178,0.999975
4179,1.0
4180,0.999975
4181,0.99995
4182,0.999975
4183,0.99995
4184,0.999975
4185,1.0
4186,1.0
4187,0.999975
4188,1.0
4189,1.0
4190,0.999975
4191,0.99995
4192,1.0
4193,0.999975
4194,1.0
4195,1.0
4196,0.999975
4197,0.999975
4198,1.0
4199,1.0
4200,0.018775
4201,0.029325
4202,0.043975
4203,0.10655
4204,0.2777
4205,0.51055
4206,0.704725
4207,0.814375
4208,0.861175
4209,0.8797
4210,0.892075
4211,0.9053
4212,0.91195
4213,0.9225
4214,0.9282
4215,0.934725
4216,0.943325
4217,0.945825
4218,0.9548
4219,0.95805
4220,0.96105
4221,0.96705
4222,0.968375
4223,0.973125
4224,0.975325
4225,0.97925
4226,0.981375
4227,0.981575
4228,0.984
4229,0.9859
4230,0.987475
4231,0.990025
4232,0.990675
4233,0.99125
4234,0.9925
4235,0.993
4236,0.993775
4237,0.995025
4238,0.995125
4239,0.9951
4240,0.996625
4241,0.99645
4242,0.997075
4243,0.9974
4244,0.998025
4245,0.99795
4246,0.997975
4247,0.9984
4248,0.998475
4249,0.9986
4250,0.998925
4251,0.99885
4252,0.999025
4253,0.999475
4254,0.999225
4255,0.99935
4256,0.999475
4257,0.99975
4258,0.999625
4259,0.999675
4260,0.999825
4261,0.999825
4262,0.99985
4263,0.999825
4264,0.999975
4265,0.999775
4266,0.9999
4267,0.99995
4268,0.9998
4269,0.99995
4270,0.999825
4271,0.99995
4272,0.9999
4273,0.999925
4274,0.999925
4275,1.0
4276,1.0
4277,1.0
4278,0.999975
4279,0.999975
4280,1.0
4281,0.999975
4282,1.0
4283,1.0
4284,0.999975
4285,0.999975
4286,1.0
4287,1.0
4288,0.999975
4289,1.0
4290,0.99995
4291,1.0
4292,1.0
4293,1.0
4294,1.0
4295,1.0
4296,1.0
4297,1.0
4298,1.0
4299,1.0
4300,0.019375
4301,0.02935
4302,0.049675
4303,0.1229
4304,0.30555
4305,0.547125
4306,0.7309
4307,0.83095
4308,0.863125
4309,0.88645
4310,0.89655
4311,0.9072
4312,0.915775
4313,0.92275
4314,0.931025
4315,0.93605
4316,0.9442
4317,0.9521
4318,0.9537
4319,0.957875
4320,0.964475
4321,0.96725
4322,0.9717
4323,0.973375
4324,0.97625
4325,0.9794
4326,0.98105
4327,0.98415
4328,0.985575
4329,0.986625
4330,0.988775
4331,0.9901
4332,0.991175
4333,0.992125
4334,0.9932
4335,0.993575
4336,0.994075
4337,0.9945
4338,0.995725
4339,0.995725
4340,0.996475
4341,0.996625
4342,0.9974
4343,0.9976
4344,0.99805
4345,0.9985
4346,0.9981
4347,0.998775
4348,0.999125
4349,0.9991
4350,0.999025
4351,0.99915
4352,0.9992
4353,0.99935
4354,0.999325
4355,0.999325
4356,0.99955
4357,0.99965
4358,0.9997
4359,0.99965
4360,0.9996
4361,0.99975
4362,0.999825
4363,0.999625
4364,0.9998
4365,0.99975
4366,0.999825
4367,0.999875
4368,0.999825
4369,0.999875
4370,0.99995
4371,0.99995
4372,0.999925
4373,0.999975
4374,0.99985
4375,0.99995
4376,0.999975
4377,0.999975
4378,0.999975
4379,1.0
4380,0.99995
4381,1.0
4382,1.0
4383,1.0
4384,0.99995
4385,0.999975
4386,0.999975
4387,0.999975
4388,1.0
4389,0.999975
4390,0.999975
4391,1.0
4392,1.0
4393,1.0
4394,0.999975
4395,1.0
4396,1.0
4397,1.0
4398,1.0
4399,1.0
4400,0.020025
4401,0.03145
4402,0.053425
4403,0.144325
4404,0.34925
4405,0.581575
4406,0.75415
4407,0.8378
4408,0.87085
4409,0.886775
4410,0.896725
4411,0.910225
4412,0.91835
4413,0.9256
4414,0.9346
4415,0.939425
4416,0.945925
4417,0.951725
4418,0.956
4419,0.96125
4420,0.963675
4421,0.967975
4422,0.971425
4423,0.976
4424,0.975875
4425,0.97925
4426,0.982525
4427,0.983875
4428,0.9863
4429,0.988225
4430,0.989225
4431,0.99105
4432,0.991775
4433,0.9925
4434,0.99295
4435,0.994325
4436,0.994475
4437,0.994475
4438,0.99585
4439,0.996325
4440,0.9967
4441,0.99685
4442,0.99735
4443,0.99775
4444,0.997975
4445,0.998275
4446,0.998625
4447,0.998775
4448,0.99865
4449,0.9988
4450,0.99905
4451,0.99945
4452,0.999175
4453,0.9994
4454,0.9995
4455,0.999525
4456,0.9995
4457,0.999875
4458,0.999675
4459,0.999525
4460,0.999825
4461,0.99965
4462,0.999875
4463,0.99975
4464,0.9998
4465,0.99985
4466,0.999875
4467,0.999775
4468,0.99995
4469,0.999925
4470,0.999975
4471,0.99995
4472,0.99995
4473,0.999925
4474,0.99995
4475,1.0
4476,0.999975
4477,0.99995
4478,1.0
4479,1.0
4480,0.999925
4481,1.0
4482,0.999925
4483,0.999975
4484,1.0
4485,1.0
4486,1.0
4487,1.0
4488,1.0
4489,0.999975
4490,0.999975
4491,1.0
4492,1.0
4493,1.0
4494,1.0
4495,0.999975
4496,1.0
4497,1.0
4498,1.0
4499,1.0
4500,0.021075
4501,0.033225
4502,0.059675
4503,0.16925
4504,0.38035
4505,0.61615
4506,0.77525
4507,0.847
4508,0.878
4509,0.891875
4510,0.9048
4511,0.911775
4512,0.92145
4513,0.929
4514,0.936025
4515,0.940125
4516,0.946475
4517,0.953325
4518,0.95635
4519,0.9624
4520,0.966875
4521,0.971125
4522,0.97305
4523,0.975525
4524,0.9786
4525,0.982125
4526,0.9842
4527,0.984775
4528,0.98635
4529,0.98825
4530,0.9894
4531,0.991175
4532,0.992575
4533,0.9926
4534,0.9929
4535,0.99375
4536,0.9945
4537,0.99565
4538,0.99605
4539,0.996375
4540,0.99735
4541,0.996825
4542,0.99745
4543,0.99795
4544,0.99835
4545,0.997975
4546,0.99875
4547,0.99875
4548,0.999025
4549,0.99905
4550,0.99885
4551,0.999375
4552,0.99935
4553,0.999425
4554,0.99945
4555,0.999525
4556,0.9995
4557,0.9996
4558,0.9997
4559,0.999725
4560,0.999775
4561,0.999825
4562,0.99975
4563,0.9998
4564,0.9999
4565,0.99985
4566,0.99985
4567,0.999875
4568,0.999975
4569,0.999825
4570,0.999975
4571,0.9999
4572,0.999925
4573,0.99995
4574,0.99995
4575,0.99995
4576,0.99995
4577,0.999975
4578,0.99995
4579,1.0
4580,1.0
4581,0.999975
4582,1.0
4583,1.0
4584,1.0
4585,1.0
4586,0.999975
4587,0.999975
4588,0.999975
4589,1.0
4590,1.0
4591,1.0
4592,1.0
4593,1.0
4594,1.0
4595,1.0
4596,1.0
4597,0.999975
4598,1.0
4599,1.0
4600,0.0235
4601,0.034675
4602,0.071325
4603,0.1888
4604,0.421275
4605,0.655525
4606,0.79435
4607,0.855975
4608,0.8809
4609,0.895925
4610,0.9062
4611,0.914875
4612,0.924925
4613,0.9299
4614,0.938125
4615,0.942225
4616,0.9499
4617,0.9515
4618,0.9593
4619,0.96565
4620,0.96835
4621,0.96935
4622,0.974825
4623,0.975975
4624,0.980625
4625,0.98125
4626,0.983025
4627,0.985875
4628,0.987725
4629,0.989475
4630,0.99095
4631,0.991275
4632,0.992125
4633,0.99305
4634,0.9941
4635,0.994775
4636,0.995025
4637,0.99625
4638,0.9966
4639,0.9968
4640,0.9974
4641,0.997475
4642,0.9971
4643,0.998375
4644,0.998125
4645,0.9986
4646,0.998775
4647,0.99885
4648,0.998975
4649,0.99935
4650,0.9991
4651,0.999375
4652,0.99915
4653,0.9994
4654,0.9993
4655,0.999525
4656,0.999725
4657,0.999725
4658,0.99975
4659,0.9997
4660,0.99985
4661,0.99975
4662,0.9999
4663,0.999875
4664,0.9999
4665,0.99985
4666,0.999875
4667,0.999925
4668,0.999925
4669,0.999975
4670,0.99995
4671,0.9999
4672,0.9999
4673,1.0
4674,1.0
4675,0.999925
4676,1.0
4677,1.0
4678,0.999975
4679,0.99995
4680,1.0
4681,0.999975
4682,1.0
4683,1.0
4684,0.999975
4685,1.0
4686,1.0
4687,0.99995
4688,1.0
4689,1.0
4690,0.99995
4691,0.999975
4692,1.0
4693,1.0
4694,1.0
4695,1.0
4696,1.0
4697,1.0
4698,1.0
4699,1.0
4700,0.023975
4701,0.039725
4702,0.08365
4703,0.220375
4704,0.462025
4705,0.6898
4706,0.81155
4707,0.86245
4708,0.884775
4709,0.897675
4710,0.907575
4711,0.9174
4712,0.9239
4713,0.9325
4714,0.9399
4715,0.94515
4716,0.950775
4717,0.957475
4718,0.961775
4719,0.964925
4720,0.9697
4721,0.9729
4722,0.975
4723,0.978925
4724,0.979175
4725,0.9816
4726,0.9849
4727,0.986275
4728,0.986675
4729,0.98965
4730,0.990975
4731,0.992025
4732,0.991725
4733,0.99355
4734,0.993425
4735,0.995075
4736,0.9947
4737,0.99595
4738,0.99625
4739,0.9971
4740,0.998
4741,0.998025
4742,0.9979
4743,0.9984
4744,0.998625
4745,0.998575
4746,0.998775
4747,0.998925
4748,0.99895
4749,0.998975
4750,0.999325
4751,0.999525
4752,0.999225
4753,0.99965
4754,0.99945
4755,0.999625
4756,0.999775
4757,0.999575
4758,0.9997
4759,0.999825
4760,0.9998
4761,0.999775
4762,0.9997
4763,0.99985
4764,0.99985
4765,0.9999
4766,0.99995
4767,0.999825
4768,1.0
4769,0.999975
4770,0.999925
4771,0.999975
4772,0.99995
4773,0.999975
4774,0.999975
4775,0.9999
4776,1.0
4777,0.999975
4778,1.0
4779,1.0
4780,0.999975
4781,1.0
4782,1.0
4783,1.0
4784,1.0
4785,0.999975
4786,0.999975
4787,1.0
4788,1.0
4789,1.0
4790,1.0
4791,1.0
4792,1.0
4793,1.0
4794,1.0
4795,1.0
4796,1.0
4797,1.0
4798,1.0
4799,1.0
4800,0.027275
4801,0.041725
4802,0.090675
4803,0.2528
4804,0.505775
4805,0.714375
4806,0.8248
4807,0.867325
4808,0.8877
4809,0.9015
4810,0.9098
4811,0.921175
4812,0.928125
4813,0.936925
4814,0.941225
4815,0.94675
4816,0.95325
4817,0.9587
4818,0.963725
4819,0.966475
4820,0.9688
4821,0.974375
4822,0.9771
4823,0.978525
4824,0.982125
4825,0.984
4826,0.9854
4827,0.98695
4828,0.98915
4829,0.9893
4830,0.99125
4831,0.992475
4832,0.9932
4833,0.994025
4834,0.995425
4835,0.99525
4836,0.99555
4837,0.9964
4838,0.9965
4839,0.997175
4840,0.9973
4841,0.997575
4842,0.997975
4843,0.9981
4844,0.998475
4845,0.9983
4846,0.998925
4847,0.99915
4848,0.999125
4849,0.999325
4850,0.999375
4851,0.999325
4852,0.99925
4853,0.9993
4854,0.999425
4855,0.999625
4856,0.99975
4857,0.999775
4858,0.999825
4859,0.999725
4860,0.999675
4861,0.9997
4862,0.999725
4863,0.999875
4864,0.9999
4865,0.999925
4866,0.999925
4867,1.0
4868,0.99985
4869,0.9999
4870,0.999975
4871,0.999925
4872,0.999925
4873,1.0
4874,0.999975
4875,1.0
4876,1.0
4877,0.999975
4878,1.0
4879,0.999975
4880,1.0
4881,1.0
4882,1.0
4883,0.99995
4884,0.999975
4885,0.999975
4886,1.0
4887,1.0
4888,1.0
4889,1.0
4890,1.0
4891,1.0
4892,0.999975
4893,1.0
4894,0.999975
4895,1.0
4896,1.0
4897,1.0
4898,1.0
4899,1.0
4900,0.029425
4901,0.044625
4902,0.10925
4903,0.287925
4904,0.545975
4905,0.74065
4906,0.8401
4907,0.874225
4908,0.8927
4909,0.904875
4910,0.912125
4911,0.92385
4912,0.932075
4913,0.9381
4914,0.943325
4915,0.949675
4916,0.955525
4917,0.9574
4918,0.96385
4919,0.968325
4920,0.97335
4921,0.975075
4922,0.9791
4923,0.981175
4924,0.98215
4925,0.98445
4926,0.986725
4927,0.987425
4928,0.98925
4929,0.9904
4930,0.991625
4931,0.992275
4932,0.993625
4933,0.99425
4934,0.9952
4935,0.99565
4936,0.99585
4937,0.9969
4938,0.9968
4939,0.99695
4940,0.997575
4941,0.997425
4942,0.998125
4943,0.998325
4944,0.998575
4945,0.99885
4946,0.998875
4947,0.99905
4948,0.99895
4949,0.999225
4950,0.999025
4951,0.9993
4952,0.99945
4953,0.99945
4954,0.99975
4955,0.999525
4956,0.9995
4957,0.9997
4958,0.99965
4959,0.9998
4960,0.999825
4961,0.999825
4962,0.999925
4963,0.9999
4964,0.99995
4965,0.9999
4966,0.9999
4967,0.99995
4968,0.99985
4969,0.999925
4970,0.999825
4971,0.9999
4972,0.9999
4973,0.999975
4974,0.99995
4975,1.0
4976,1.0
4977,1.0
4978,0.999975
4979,0.999975
4980,1.0
4981,1.0
4982,1.0
4983,1.0
4984,1.0
4985,1.0
4986,1.0
4987,1.0
4988,1.0
4989,1.0
4990,1.0
4991,1.0
4992,1.0
4993,0.999975
4994,1.0
4995,1.0
4996,1.0
4997,1.0
4998,1.0
4999,1.0
5000,0.030525
5001,0.047825
5002,0.12305
5003,0.328475
5004,0.5852
5005,0.76875
5006,0.84735
5007,0.88035
5008,0.896325
5009,0.90935
5010,0.9175
5011,0.9259
5012,0.931
5013,0.9386
5014,0.944
5015,0.950525
5016,0.9571
5017,0.9608
5018,0.96605
5019,0.969925
5020,0.97305
5021,0.9777
5022,0.9782
5023,0.980075
5024,0.982775
5025,0.98555
5026,0.987075
5027,0.98875
5028,0.9894
5029,0.9906
5030,0.991825
5031,0.9933
5032,0.993775
5033,0.99495
5034,0.995225
5035,0.99565
5036,0.99655
5037,0.996825
5038,0.9967
5039,0.9972
5040,0.99815
5041,0.998225
5042,0.9982
5043,0.998325
5044,0.998575
5045,0.99895
5046,0.99895
5047,0.999125
5048,0.9995
5049,0.9995
5050,0.99945
5051,0.999375
5052,0.999525
5053,0.99965
5054,0.999625
5055,0.9997
5056,0.9997
5057,0.9996
5058,0.999775
5059,0.999725
5060,0.9998
5061,0.999875
5062,0.999875
5063,0.999925
5064,0.999975
5065,0.999925
5066,0.999875
5067,0.99995
5068,0.999975
5069,0.999875
5070,0.999925
5071,1.0
5072,0.999925
5073,1.0
5074,0.999975
5075,0.999925
5076,1.0
5077,1.0
5078,0.999975
5079,1.0
5080,1.0
5081,0.999975
5082,0.99995
5083,1.0
5084,1.0
5085,1.0
5086,1.0
5087,1.0
5088,0.999975
5089,1.0
5090,1.0
5091,1.0
5092,1.0
5093,1.0
5094,1.0
5095,1.0
5096,1.0
5097,0.999975
5098,1.0
5099,1.0
5100,0.03195
5101,0.05515
5102,0.145325
5103,0.3644
5104,0.62605
5105,0.787225
5106,0.858225
5107,0.884525
5108,0.898825
5109,0.910575
5110,0.91925
5111,0.9286
5112,0.934875
5113,0.94135
5114,0.9463
5115,0.95295
5116,0.957275
5117,0.963675
5118,0.9674
5119,0.971075
5120,0.975225
5121,0.97705
5122,0.978125
5123,0.981375
5124,0.983775
5125,0.9859
5126,0.987
5127,0.989
5128,0.990075
5129,0.990775
5130,0.9921
5131,0.992825
5132,0.99415
5133,0.994925
5134,0.995975
5135,0.99575
5136,0.99655
5137,0.996725
5138,0.99675
5139,0.9976
5140,0.997925
5141,0.997925
5142,0.9985
5143,0.9985
5144,0.998425
5145,0.9988
5146,0.999025
5147,0.999175
5148,0.9994
5149,0.999525
5150,0.9995
5151,0.99915
5152,0.99955
5153,0.9996
5154,0.9995
5155,0.9997
5156,0.999825
5157,0.9998
5158,0.999675
5159,0.999825
5160,0.9998
5161,0.99985
5162,0.99985
5163,0.99985
5164,0.99995
5165,1.0
5166,0.999875
5167,0.9999
5168,0.999925
5169,0.999975
5170,0.99995
5171,0.99995
5172,0.999975
5173,0.999975
5174,0.99995
5175,0.999975
5176,0.999975
5177,0.999975
5178,0.999975
5179,1.0
5180,1.0
5181,1.0
5182,1.0
5183,1.0
5184,1.0
5185,1.0
5186,1.0
5187,1.0
5188,0.999975
5189,1.0
5190,1.0
5191,1.0
5192,1.0
5193,0.999975
5194,1.0
5195,0.999975
5196,1.0
5197,1.0
5198,1.0
5199,1.0
5200,0.034275
5201,0.060325
5202,0.1692
5203,0.40845
5204,0.663825
5205,0.808275
5206,0.86525
5207,0.88725
5208,0.90015
5209,0.91295
5210,0.9207
5211,0.927625
5212,0.937775
5213,0.94475
5214,0.95115
5215,0.95655
5216,0.9603
5217,0.9655
5218,0.969025
5219,0.973175
5220,0.97585
5221,0.97715
5222,0.980675
5223,0.984325
5224,0.98555
5225,0.987075
5226,0.9885
5227,0.990075
5228,0.991875
5229,0.991725
5230,0.9937
5231,0.99315
5232,0.994125
5233,0.995125
5234,0.995875
5235,0.9961
5236,0.99635
5237,0.997
5238,0.997225
5239,0.997625
5240,0.998125
5241,0.99835
5242,0.998525
5243,0.9985
5244,0.9992
5245,0.999025
5246,0.998825
5247,0.999025
5248,0.99945
5249,0.999525
5250,0.9996
5251,0.999575
5252,0.99945
5253,0.999675
5254,0.999625
5255,0.999675
5256,0.9997
5257,0.9997
5258,0.9998
5259,0.999725
5260,0.99985
5261,0.999975
5262,0.999875
5263,0.999875
5264,0.99985
5265,0.999925
5266,0.99995
5267,1.0
5268,0.99995
5269,0.9999
5270,1.0
5271,0.99995
5272,0.999975
5273,0.999925
5274,0.9999
5275,0.99995
5276,0.999975
5277,1.0
5278,0.999975
5279,1.0
5280,0.999975
5281,0.99995
5282,1.0
5283,1.0
5284,1.0
5285,1.0
5286,1.0
5287,1.0
5288,1.0
5289,1.0
5290,1.0
5291,1.0
5292,1.0
5293,1.0
5294,1.0
5295,1.0
5296,1.0
5297,1.0
5298,1.0
5299,1.0
5300,0.036725
5301,0.068475
5302,0.1935
5303,0.455025
5304,0.69595
5305,0.825625
5306,0.8721
5307,0.89245
5308,0.90595
5309,0.914475
5310,0.92485
5311,0.931425
5312,0.93745
5313,0.94715
5314,0.950825
5315,0.958225
5316,0.962175
5317,0.96505
5318,0.9715
5319,0.973075
5320,0.976125
5321,0.979175
5322,0.981625
5323,0.984
5324,0.98575
5325,0.9875
5326,0.988875
5327,0.99035
5328,0.991325
5329,0.992425
5330,0.99285
5331,0.993975
5332,0.995075
5333,0.99545
5334,0.996175
5335,0.996575
5336,0.997
5337,0.99765
5338,0.9976
5339,0.998025
5340,0.9981
5341,0.9987
5342,0.998625
5343,0.998575
5344,0.998925
5345,0.999125
5346,0.999075
5347,0.99915
5348,0.9993
5349,0.9995
5350,0.999475
5351,0.99965
5352,0.999625
5353,0.999575
5354,0.999725
5355,0.999625
5356,0.999775
5357,0.99985
5358,0.9999
5359,0.99985
5360,0.99985
5361,0.999975
5362,0.9999
5363,0.99995
5364,0.999975
5365,0.99995
5366,0.999925
5367,0.999975
5368,1.0
5369,0.999975
5370,1.0
5371,0.999975
5372,0.999975
5373,1.0
5374,0.99995
5375,0.99995
5376,1.0
5377,0.999975
5378,1.0
5379,0.999975
5380,1.0
5381,1.0
5382,1.0
5383,1.0
5384,0.999975
5385,1.0
5386,1.0
5387,1.0
5388,1.0
5389,1.0
5390,1.0
5391,1.0
5392,1.0
5393,1.0
5394,1.0
5395,0.999975
5396,1.0
5397,1.0
5398,1.0
5399,0.999975
5400,0.039125
5401,0.077525
5402,0.23145
5403,0.497375
5404,0.726575
5405,0.83695
5406,0.876825
5407,0.896775
5408,0.9092
5409,0.9195
5410,0.925275
5411,0.9343
5412,0.942
5413,0.94885
5414,0.954975
5415,0.9599
5416,0.965175
5417,0.967625
5418,0.97155
5419,0.9745
5420,0.9783
5421,0.980875
5422,0.983125
5423,0.984325
5424,0.9868
5425,0.987025
5426,0.989825
5427,0.990325
5428,0.9925
5429,0.992025
5430,0.994
5431,0.9946
5432,0.994975
5433,0.9955
5434,0.996075
5435,0.996425
5436,0.997325
5437,0.9974
5438,0.997525
5439,0.99775
